account_id,user_id,account_created_date,account_type,kyc_level,country,status,account_segment,is_mule,mule_ring_id
7689e0ff-d40f-48fe-bf02-0948f00507df,ad6ea532-c4fc-4e6e-8b8f-9fe451413741,2023-02-26 21:45:01,wallet,basic,UK,active,benign,False,
cda7f447-6a22-4419-a031-886bada6e64d,0d60df8c-2e32-4f37-8b90-75b1ddfd1528,2016-11-26 23:25:12,current,full,IN,closed,benign,False,
c0a58206-e285-4615-927f-54c9b8f820c7,479968ff-5e0d-4fad-88b5-02c4c4fc18de,2016-05-05 07:36:59,wallet,full,IN,suspended,benign,False,
f49feeb3-ad2d-4217-a988-0ae1614815fe,7e1e8de5-0788-4987-bd17-12a71d44ea9b,2020-10-04 19:12:59,wallet,full,UK,closed,benign,False,
fb1a2124-a6f9-4ef3-b345-d100527088c9,7a3ae4fc-8592-42db-8ea3-f6e0903cdae0,2016-06-28 08:22:49,current,full,BR,active,benign,False,
0129df4c-ef5e-4216-9f66-df092f2cfa33,a55a2676-af1e-46d1-8faa-026c1e0eb499,2016-09-19 14:58:36,current,full,BR,closed,benign,False,
d5bcce6a-a0cd-4225-bf1f-b69ae279bb18,55771ea5-ce6f-4638-903e-92b72e219104,2023-03-09 03:48:09,savings,full,UK,active,benign,False,
dde021ec-71c0-46d5-9093-18892a919a44,5def326e-0ae6-40dd-bcd9-2798c4127095,2018-11-15 02:02:34,current,full,SG,suspended,suspicious,False,
28460d82-7c03-4bd1-a7c4-7c3d3cf49b4d,d25be238-c5b3-4dec-afa9-143cf59a192e,2022-05-11 03:28:12,savings,full,BR,closed,benign,False,
e0dd0f46-9546-49c2-b470-6119fb5c736e,18f370e0-2bee-4437-835a-6cbb71a32b8c,2022-05-23 00:00:45,current,full,US,active,benign,False,
505bd539-9753-424e-b459-699bfe1ee0f2,9409f6e0-802c-4d01-8276-fe4c6d2553fa,2024-10-24 02:59:34,wallet,full,IN,suspended,benign,False,
4bdb1a32-2660-4f24-b43c-66317b9462b2,150b8f31-a55f-4afd-bed0-464d2d4e2401,2018-01-06 04:22:29,wallet,full,BR,closed,benign,False,
d251fb3e-340e-4b83-ae94-d9fc78f4bd91,dc233c12-4694-4cf6-9ee9-ee8ef14fcfcf,2022-09-19 23:12:06,savings,basic,SG,active,benign,False,
1e70a486-1100-49ae-bbe9-457e8db0bfe2,fb93d670-9bf1-4db1-a029-741d70e2f535,2022-04-21 21:59:19,current,basic,BR,closed,benign,False,
7047696b-860e-4543-b27a-d120aefd97b4,6a2ca171-1126-4c26-9810-ece184b1627d,2020-02-12 22:53:22,savings,basic,BR,suspended,benign,False,
623f9770-44e1-4c17-a179-f941afbb9296,ad93268b-8f65-4c8e-9958-c54d3414463f,2018-08-20 18:26:53,current,basic,IN,suspended,benign,False,
366d2604-fbd0-4c76-a844-7f58221c160c,04374e9b-1051-457f-a4d2-7d810e468012,2016-01-03 01:23:54,current,basic,US,active,suspicious,False,
3e38fd03-f857-427c-8218-79d8790f3378,0fad9bfa-2e13-46e4-b39c-f2b34243c21d,2022-12-24 23:05:08,wallet,full,US,closed,benign,False,
d9e1d27a-0e9b-4423-8d59-84a102f475db,8457c3f6-ad9a-4eb6-8d48-68c9b59761d5,2022-11-28 16:22:53,savings,full,SG,closed,benign,False,
885a9beb-48ce-4edf-a5fa-d1df1dc1e00c,f1ed0bf4-7903-4eb8-91b2-7ef535d28891,2018-03-21 09:36:55,wallet,basic,UK,suspended,benign,False,
0fcb14c9-9adf-4dd3-96de-ceb9228a8ca1,aebf668d-2569-4667-ade3-b56f60cc81df,2016-12-03 20:17:53,wallet,full,UK,closed,benign,False,
77f746ed-0b7b-438b-be8d-bb2dce28ec4d,d685c867-b258-4b18-9437-e1cfa3f0d52d,2017-11-08 00:01:18,wallet,basic,UK,closed,benign,False,
32027498-f683-4a04-9317-3aa344b10ab3,5e518225-3240-4c4b-a930-0e29dc7f67fb,2017-10-04 09:20:32,savings,full,SG,closed,benign,False,
fefbd1cc-dd1c-4d96-942e-95a1ae773807,22cd755e-8931-4540-9609-7e13944b43fe,2022-01-18 17:09:54,current,full,BR,active,benign,False,
7da607d5-60df-4741-966a-710a0edfc289,ef3c5b4e-0af1-4b6d-afad-13635202eb57,2017-05-07 20:34:00,current,basic,US,suspended,benign,False,
0e4d4f15-60f7-4efa-9a35-ee4d3dc32947,446707f0-2ad2-4083-b13c-afc8278061e5,2021-11-16 06:16:36,savings,basic,US,active,benign,False,
e829c8ce-5944-4eb9-88a0-4e7674f01ab2,d0a8b3ba-ff68-4ff7-856f-3700126cb0e8,2020-11-13 13:15:05,current,basic,BR,suspended,suspicious,False,
4cfc025c-b258-4ef6-bc02-f29eb3d6301a,83804a8d-be7a-4267-9bdc-39be8964c473,2025-04-16 16:49:10,savings,full,US,active,benign,False,
980878ef-d765-49ac-ada2-81513893331f,f04bd953-b28b-4a10-819a-ae1f93f5c587,2017-11-12 05:25:45,savings,basic,US,active,benign,False,
9e9e935f-3518-49be-bf06-6fb24179cd80,caf2acbe-d7e6-4ee2-b7f2-a98cce41ba15,2017-11-29 09:46:43,current,full,UK,active,benign,False,
18ac36da-202b-49dc-a8fd-5c0a9df2fa0e,11ebedcf-de61-4877-930b-61ba754fa550,2020-05-08 09:36:55,wallet,full,UK,closed,benign,False,
5bbd0574-535c-4d14-bafc-c9ce3fc2e695,dd8b5e6a-b182-4916-87d2-6a7c9e5d47e4,2020-04-16 00:17:18,savings,full,IN,suspended,benign,False,
86a30208-a049-4e0f-a7f5-c21469366319,e82ff701-d688-45b5-98b3-d7f7f881c912,2016-11-20 09:08:29,savings,full,IN,active,suspicious,False,
a3a35eea-e880-4807-98e4-ed3b6898440a,5741d4e5-4973-4344-a42d-d0355f20dd79,2016-12-14 10:56:20,savings,basic,US,closed,benign,False,
df316e42-4a56-478d-874e-7422ec228ae9,04249f4e-65a9-42b1-b917-bc0c0a270d2b,2023-09-07 12:26:58,savings,basic,UK,active,benign,False,
2898bcee-cfb7-448d-9417-c20b75c1f13b,75dccee4-768d-4010-a0c6-98b20c7b00dc,2019-09-25 09:51:57,current,basic,IN,closed,benign,False,
f041247d-14ce-412b-a26d-24cb9610332c,c582a5ad-40f8-4a59-b7e4-40aecf8d91f7,2019-01-28 07:23:03,current,basic,IN,active,benign,False,
59f8a253-ba6f-4f05-b2d6-80309d98c803,fb755898-3c99-406d-9f65-596ac9c9503a,2017-09-09 12:25:05,savings,full,UK,suspended,benign,False,
090b9768-b40b-4f9e-a8fe-82e2982e51b5,05abe85a-f206-4a01-a7e2-f906f9bd8b08,2021-06-08 11:16:02,wallet,basic,IN,suspended,benign,False,
529ef18c-0a42-4516-b5e5-33d4da92ffe0,e6d25a31-69cf-41de-a7e3-2ce9b5e66151,2016-10-09 15:20:51,current,basic,BR,active,benign,False,
9c938874-10e5-4fe8-91d8-8b0b1caef8a7,3f7962ae-0c5a-4fa9-8423-ac4c7235ca67,2016-11-22 04:25:31,wallet,basic,BR,active,benign,False,
20c2e2fe-2f62-4958-9c20-5b76f5fcd38b,8698dfc2-519c-42da-8e98-ce506530123d,2020-01-19 22:20:23,wallet,basic,UK,active,benign,False,
f4541bc5-7178-409d-a3f2-93a3d93f97d1,60ba658e-202b-4181-ba5b-940b5fc421b6,2023-07-06 22:52:57,savings,full,UK,active,benign,False,
a24a8a6d-ea7f-4bf0-83b4-10a4db38b462,cf9f9f79-dda8-4361-9736-0bad3accc2d9,2021-03-17 04:40:26,current,full,IN,closed,benign,False,
80db5df2-28e0-4f28-a9f0-8f597dec1a0f,faefa6a8-8b77-4d1c-93db-692135349b11,2018-08-14 06:46:11,savings,full,US,suspended,mule,True,6.0
7ee969f8-44ec-418e-b088-f108af5770c4,b7e7a1ea-2fb0-402c-87f9-89c12a0ebc31,2017-04-17 13:35:09,savings,full,SG,closed,benign,False,
5adbc7a0-fb3f-45d0-b395-4d61cfbc61ed,c14dbb18-5190-4dc7-aa4d-4cc406c8c1cc,2024-06-15 01:30:32,wallet,basic,BR,suspended,benign,False,
23b94f53-cedb-48c7-81ef-52aa2bfc3039,d7271bd9-0a1c-4c2a-bc67-ec1e0b4325d2,2023-12-26 08:41:26,wallet,full,BR,active,benign,False,
d2b6af45-930c-48ce-a497-5d56ec32eef1,cddf4159-8b50-44b5-badd-093a1d0c9812,2022-07-21 07:31:39,wallet,basic,UK,suspended,benign,False,
e0907fc5-1e81-4503-858b-de8859f785c4,f42619ff-9bac-479a-be2d-8c551498bad7,2020-03-27 15:01:29,savings,basic,US,active,benign,False,
7eabedf0-f4ea-4d44-9a43-2defb3a9c9eb,1e03f74a-aa11-4c4a-bfcd-5ef5f75732d5,2016-09-23 03:38:17,savings,basic,UK,active,benign,False,
b280bd81-f59c-4e69-9765-67bc8a5ff908,adce0e1c-77ed-403c-84f3-c6b1042b1fbc,2024-05-01 00:05:32,savings,basic,IN,closed,benign,False,
5e5e9195-8466-4590-afe9-2043db1144f0,23efd0a5-6026-4ce2-8592-ef42f3047966,2023-08-26 19:17:33,savings,full,US,suspended,benign,False,
beea2768-c3db-4cfc-b2e9-80b26d749d28,42b97966-f277-4f6b-9669-4c56351afc4b,2025-06-14 09:44:31,savings,full,IN,closed,benign,False,
0defd80b-5b07-4b2e-848e-2d7ae927f869,65393ca5-eef8-4656-bbb8-98b782f78d8d,2016-12-11 05:42:07,savings,basic,BR,closed,benign,False,
81c911f9-14b4-4215-b77f-2bade4f150a8,3c49f982-183e-4626-ae29-ea50486c5338,2016-10-29 21:26:33,savings,full,UK,closed,benign,False,
8afae54e-6da3-454a-a28d-57e77ee20361,1b5a68bd-ecbf-4968-9312-b02c84bf7d65,2025-02-20 05:21:52,savings,full,UK,closed,benign,False,
14c3f8af-0d52-412f-a13b-0b2c15bd4a3d,15ba4603-2968-404a-96a0-66a6e97a0032,2025-07-17 22:48:55,current,basic,SG,suspended,benign,False,
ac69f60e-fc4d-4cf1-a500-078ff1509551,775bdbce-c225-4f97-b00b-994a54a510f8,2020-06-18 18:06:07,current,basic,US,suspended,benign,False,
3667104a-9d9a-4b3d-861c-4e94040bf0bf,a0e690aa-2570-4c27-8ec8-bf5f9f33535f,2022-01-22 21:21:33,current,full,BR,closed,benign,False,
4c58908a-7ecc-494c-8be1-3f8e5f140de1,39483d75-b542-479c-bda9-748373ef8eed,2023-05-27 07:23:26,current,basic,SG,suspended,benign,False,
91c2b389-8bf1-4131-a7eb-85a83c0ad6b0,8fa97d98-f900-4cee-a034-5728bb68649b,2018-10-03 03:48:13,savings,full,SG,active,benign,False,
7ca50274-ad96-4db4-b9d5-87c682bb8182,69ebe206-da9c-4a75-8f27-19aedc50aa6f,2022-06-26 01:13:31,savings,basic,UK,suspended,benign,False,
0dc70d1a-c96d-4a8b-9770-6f7bc2157a57,0a084213-9d81-435d-bd31-59e00faeac65,2024-12-07 15:28:35,wallet,basic,US,closed,benign,False,
ccc5abda-c2e9-439e-819e-da2b70b60518,68d87d9d-2b78-4ad2-b8c5-9c95ae9898eb,2020-04-17 03:37:26,wallet,basic,UK,active,benign,False,
ce4e42a7-d163-4fa0-bcb6-6e8d8d120b3e,b354bc11-17f1-4f48-9d25-84b2d373bfd6,2017-09-06 05:45:16,current,basic,US,active,benign,False,
8e2bd773-25e6-4d53-8f53-a994ed94fc6f,2572f4aa-5891-4713-8368-0d9ef808ec0c,2017-05-14 21:25:20,wallet,full,SG,active,benign,False,
dae9f276-8430-4e9d-acff-949cbf3b619f,494e27fc-9352-4d46-ae3c-a6905641e0f2,2024-06-27 01:49:23,current,full,IN,active,benign,False,
ac7934e3-93e4-4dca-ac5e-caafdf8d493f,48295d86-3a69-4786-aab8-401545201b5a,2017-04-25 15:12:27,savings,full,BR,active,suspicious,False,
0e7d8dbb-c626-421d-9375-d6af798f377c,78c69936-7c72-49d0-94d5-728de28f3ba6,2019-09-05 02:43:39,savings,full,SG,closed,mule,True,3.0
11c22ca9-08da-4ece-96a7-ce7bb44ee612,47b4ea56-b6d9-4497-8496-eb968b25a2a9,2018-06-04 03:42:34,wallet,basic,UK,closed,benign,False,
1d88d174-f87c-43f8-bb35-64faf80c114e,cc11f53e-42ad-4f1c-ab0d-78d742ec231d,2024-09-27 10:38:17,savings,basic,BR,active,benign,False,
a6f6cc9f-4593-4e13-b190-3a823c9166ae,d6cc74ed-3ce2-4b83-87b4-7286bf183dac,2025-03-31 02:03:35,savings,full,SG,closed,benign,False,
014522f6-267c-434d-ba4d-49ccb1667d71,29bb4ac1-24b9-4349-8ed7-727fc8c3ad0f,2019-08-22 20:19:55,current,full,US,suspended,benign,False,
0af403d9-a54e-4ab8-9c9b-171b252eb687,e76f9ea1-93af-4456-9add-3fbba02da2bd,2019-10-24 01:27:52,wallet,full,UK,closed,benign,False,
5b241aaa-b6c3-4504-a789-94343268b708,3e61bfe6-ef33-452d-b9af-0bc89193d2d4,2017-10-04 17:25:39,savings,full,SG,suspended,benign,False,
fec8eca5-671a-4160-ac9e-1e4df7646f6c,2f10b781-6013-413c-80e3-3536f9e1dd1a,2024-05-11 22:27:19,wallet,full,US,closed,suspicious,False,
7e04c6fc-1d74-4007-b873-61b40c7cf8bc,e435a3a3-d7d8-400e-ab1b-de3c175e8cfc,2020-10-18 22:49:08,savings,basic,US,suspended,mule,True,1.0
51dbf477-99d7-40da-afb9-33521eae332a,c34a7a37-0da8-4170-94c9-1055f57acb83,2019-05-31 23:26:42,current,full,US,suspended,benign,False,
523241a2-ff60-4ad7-a6c7-925c98f682fb,529244d1-7daf-4c12-8c88-b940e35ff37d,2024-08-09 09:15:56,savings,full,BR,active,benign,False,
51c1d1ec-ec33-406b-bc97-b6146129a6b3,a4794f2b-e977-4ea2-a452-a4873ec538a2,2025-07-08 20:27:56,wallet,basic,UK,closed,benign,False,
c01bb8b6-6d32-4a1f-ad62-96a3fbcbff06,cbd0c7b7-26e6-401e-829e-4c17e83b34c0,2019-08-01 08:34:09,wallet,basic,US,active,benign,False,
8487b673-ab67-4dea-a044-475771c7ffec,0ed842db-a5df-4562-9955-2cc88bda44ce,2017-03-30 15:17:40,current,full,SG,suspended,benign,False,
0fdfc144-5c38-49c0-ad7b-12d3fb377a1e,2b5f94c1-96c8-4ad5-88ec-86fdf5bc446d,2024-04-21 03:53:39,savings,full,US,closed,benign,False,
c2c32bc3-234e-4706-904a-90d0c3d814d1,e8211f5b-c012-4acc-ae08-6f31da4feda3,2020-10-05 23:55:01,current,full,UK,closed,benign,False,
8a54222f-dace-4c3f-b542-a36706a393e7,8e7686da-56b1-4860-80a2-993f133e0e61,2018-12-27 11:41:43,wallet,basic,BR,active,benign,False,
e354240b-b39b-4576-9dc7-6ece8b90d5e7,56f5100f-c757-4a17-bb77-603a366c3983,2019-04-03 04:48:30,current,full,US,closed,benign,False,
a4032d4f-1ade-4655-9473-c1eac755a026,68ce8b5d-4fd0-4aba-a954-1c35d557b5b5,2023-07-28 21:52:25,savings,full,SG,closed,benign,False,
925d355a-82e9-49ba-8f75-5ae50ced083a,ac0aa871-f2f9-448c-9b65-b5e8728918a0,2020-01-03 15:27:58,savings,basic,UK,closed,benign,False,
7fe4619e-9255-4e1c-8a52-a00e586730e1,4dd63f6e-d874-4143-921b-1df25ed4b9e7,2017-01-26 06:18:36,current,basic,US,suspended,benign,False,
fa62af2f-35d2-40cc-98cf-c708d033d6c1,087537fd-c694-4650-b928-e8bee7586204,2017-09-03 09:00:03,wallet,basic,BR,active,benign,False,
cb5ddd86-baab-40ba-8cf5-ab15e77180a6,0f69fc78-84d4-43ab-ac1a-784aa2023b2e,2020-05-08 06:40:03,wallet,basic,IN,suspended,suspicious,False,
fcc38259-8bd2-43f3-99e9-810da046827f,24f95c62-6165-4c08-910a-59aab1b2e3ee,2021-03-30 14:30:18,current,full,SG,active,benign,False,
6edef93b-b221-4f38-8e17-eb972c1a18b6,96223819-d6bf-4304-bd34-854aa5166cbd,2016-05-03 06:58:26,savings,basic,US,suspended,benign,False,
086e8b3a-f376-4cb9-a633-d4866b23ceff,3ca05076-c495-432c-b033-82b00bc9988a,2017-08-07 12:28:13,savings,basic,US,suspended,benign,False,
c3ecbeb0-91df-49f7-bcd2-017a3206571b,ffb02921-9558-4c2f-b796-49b740c4a8af,2023-07-28 11:03:30,savings,basic,IN,suspended,mule,True,6.0
a26ca35d-13ca-489b-8b30-afe303b2b6bf,7619bf83-e765-4f4c-95c1-70e569e1686c,2016-06-14 17:58:17,savings,full,UK,suspended,suspicious,False,
dbd06db0-7255-41b2-83a1-6f4de6ff5dd5,281d77cd-eb1a-41be-a944-7177799d3fe5,2021-01-26 21:17:41,wallet,basic,IN,active,benign,False,
38447a86-3566-4df9-8b80-5925d29cb3d4,75ce2a0f-75b5-4049-a9c1-e622a2574689,2021-06-18 11:02:07,savings,full,UK,closed,mule,True,7.0
92253c21-95a4-4a38-a39e-03747f79f1a2,5c97defe-8601-4e34-83a2-94c7103b6b11,2020-05-13 01:11:09,current,basic,US,active,benign,False,
ab826864-4a7a-4e40-b62d-00a79e4569d3,b10b0faa-3ebe-4d5d-9719-62bde35b3711,2023-02-11 19:41:10,current,full,US,active,benign,False,
72fb0b4f-9a1c-4a62-9803-0f183a41a4f2,2f856573-ccbf-46a6-aff7-cea54b5f3bc1,2018-11-20 12:48:53,current,full,IN,active,benign,False,
79a93ffa-7d3a-4025-9513-74ca0b7f0b03,73ff46e6-f658-4619-a551-f2633285e924,2017-07-21 07:46:00,savings,basic,US,active,benign,False,
2f106c61-fef6-4bad-a74b-26ed80ff8c29,b79776a2-0df2-40b6-8c2a-6792a8494828,2017-09-13 03:39:33,wallet,full,US,active,benign,False,
dbea0967-8e04-49e3-82c1-fa03cbf23b99,bc588896-2fe4-41a1-b758-efc81bba73f7,2019-04-20 17:42:50,savings,basic,US,suspended,suspicious,False,
7ea7827f-49da-4703-b239-c039773b8e6a,a9161267-623d-4fe7-8cbb-a5e353ffe9ba,2024-02-16 09:35:00,wallet,basic,BR,active,benign,False,
02074c2d-6f15-4779-9839-dc54f799357b,e2674314-0b0e-41a9-bd76-9b665d1429c9,2021-06-14 16:58:50,savings,full,IN,active,benign,False,
4dd44b28-52e9-46fe-9495-61a3c4b8a3c9,fd5468be-f6dc-412c-a64f-42fa9fd1e803,2024-04-20 17:24:46,wallet,basic,BR,closed,benign,False,
43525cce-a46e-4e4c-a35f-ef39d687a42a,3acb05f9-b5e7-4c7a-b529-2e26156c2816,2024-12-02 12:35:09,current,full,US,suspended,benign,False,
fe5bc018-40d5-4699-8f0a-7b31190f048a,e8e66772-6e08-4bf4-8de8-160b8473ca3a,2019-08-04 18:16:41,current,basic,SG,suspended,suspicious,False,
fa844cba-ed4f-43c2-82cd-018ba9af2a95,014c8c23-d08a-4612-a759-3aabfe051d4f,2023-09-27 19:10:50,wallet,full,UK,active,benign,False,
3ac6399b-9ad1-47cc-b281-4ca2b0ce59c1,dad63f29-1d98-49f5-87d6-5e75cae8c85b,2022-10-03 17:41:44,wallet,basic,IN,active,benign,False,
462da3d7-44bd-4808-a47f-7d68bef751ab,4da22399-0b34-4d17-80e1-819f32c38f73,2023-06-25 01:11:57,wallet,full,IN,suspended,benign,False,
aa7e39ef-2496-4f04-8677-42eaa35af300,3b1c7733-f949-4d98-9742-b3f1765e8ccb,2022-06-21 21:14:34,current,basic,UK,suspended,benign,False,
c0c907da-2fc5-4f27-832a-c4fd6e6ed551,7c8e278f-ce78-4488-8c8c-375c502d9ca9,2016-07-18 11:40:48,current,basic,BR,active,suspicious,False,
862f4b6c-8e88-4f77-9162-030930b1288b,55c2df6c-693b-462f-94c5-a1736963ff4c,2025-06-14 17:05:32,savings,full,UK,active,benign,False,
3cb335a0-6833-4a28-a7d4-9cb4af7a7e1a,264f8554-0085-4d2f-82b1-19576279cc51,2021-04-05 01:34:04,wallet,basic,SG,active,benign,False,
14fc7524-56b0-4df9-8519-b898fb068333,4bb92657-c919-457a-b6b1-d2e9dd73e513,2023-02-14 01:46:53,wallet,basic,US,closed,benign,False,
85a409ee-a8a3-4afb-94f4-2f08dbe7b7b0,9a8b1480-65cc-45dc-9db3-b48e3ad0ff2c,2020-09-10 07:19:22,wallet,full,UK,suspended,benign,False,
4d8ccc1c-db39-4ee8-a29a-ef7d501866b7,82061f5b-a840-42b5-b1c7-695b71de7198,2025-01-13 16:55:38,current,full,UK,closed,benign,False,
80d13476-00f8-45ab-aa56-9cbfbb818e83,38dbf296-a327-4db4-8991-c3ebf2e77665,2016-06-16 18:37:34,wallet,full,US,suspended,benign,False,
71233c9b-318a-41be-8996-b54ada576edc,801f6224-c5d1-4264-aa3b-9209e87d3799,2018-10-27 00:16:49,wallet,full,IN,suspended,benign,False,
052f0bfa-c3d6-4eb2-bf6c-56baff5d0339,2f514dff-4c51-4e41-a891-3552a6041ff8,2018-01-15 21:59:36,current,full,SG,suspended,benign,False,
012cda80-57b6-4112-acee-6b0e0214b6f7,3657f3ea-8d65-4aa7-ace8-e1af70afe7b7,2020-05-11 08:27:28,wallet,basic,UK,suspended,benign,False,
6656f0c2-d895-4300-8ed2-c1abc64a157f,4a27c4d8-deef-4108-b100-cec612ee599b,2019-12-27 19:40:35,savings,full,UK,suspended,benign,False,
0fbb12c4-b5a1-4b3e-bfc6-4ada32b7a6f7,901e34e4-b9bf-4018-94ec-1be5dc526ed4,2024-10-10 01:47:52,current,basic,IN,active,benign,False,
6fc8fb8d-0733-4f6b-b1d0-2d1deda7d79f,324be416-b8b1-4353-ab60-d63e0b025a76,2017-08-19 04:10:03,current,basic,SG,closed,benign,False,
c051fb32-581f-46f0-898f-a32c8c1e3485,a30a7936-5403-4073-b031-f88d7458bcde,2024-04-23 22:13:16,current,basic,US,closed,benign,False,
6cb08140-82a9-4e22-80c7-eb8ed96cd811,5aec4452-9837-437d-9abd-04db8c97f049,2019-10-05 19:31:57,savings,basic,US,suspended,mule,True,5.0
9b5837f7-c7b0-4e46-8a69-a10ed2ce976a,8458f36a-5ffe-4f2e-b1f7-eeac90b82c98,2024-03-26 00:18:58,current,basic,BR,closed,benign,False,
33fe459a-c7b6-41b1-8691-6db4743cd06c,381ed4e7-aee2-4a71-b493-2df7e75c15ad,2017-11-28 19:11:15,current,full,SG,closed,benign,False,
f2413b94-9ac8-4a86-9eea-6c6f35698189,85c97161-9f35-448f-ac20-6b493f299f92,2017-09-22 02:53:23,current,full,SG,active,benign,False,
cc4ac2dc-4c6c-412b-ac64-c228e9d61f4d,6cdb5466-8ba9-4f7d-b0eb-212ec43da59f,2018-02-06 17:38:36,current,full,UK,suspended,benign,False,
00e71d40-1a43-45fb-82fa-183a73ecc25f,d7359c7a-542f-41d0-8fd5-82b6ed323132,2017-09-20 17:24:27,savings,full,BR,active,benign,False,
4d674f19-3c40-4423-8cdb-565e71a66c32,9e1e65c6-ef47-4053-84f1-3a819c2bdaa7,2021-06-06 07:49:41,wallet,full,US,closed,benign,False,
8c12d4f8-1ef3-4141-b643-3e10091922b5,c090f9ce-4457-4bec-af40-52bec0f3c02c,2017-06-10 18:45:49,wallet,full,SG,suspended,benign,False,
b3ea28d6-6280-43d3-abb7-f61a82336452,6ccf3351-5c34-4771-a43d-aea0ee09324e,2023-10-16 22:23:29,current,basic,SG,suspended,benign,False,
b0c1eb6a-4a11-40d9-9c4f-af6c6248696e,027be7f4-37f0-41af-8b6f-6eaf62eb6b77,2021-01-24 20:01:33,savings,full,IN,suspended,benign,False,
58ce7af9-b915-4c24-ab2c-334a1f5033fc,e126d519-fee6-4dbb-ad45-8397ef958a2f,2016-10-22 05:29:24,current,full,US,suspended,benign,False,
b2f95562-2aff-456e-aff3-9fa28986cdc4,be8272d1-9685-4cf0-828f-f1e1f11d1205,2017-05-08 15:06:37,wallet,full,IN,suspended,benign,False,
e766a390-d8d6-45cc-98a3-b2d208c08e70,6bb41822-6179-4084-9878-ca136906d74d,2016-06-29 23:22:31,wallet,full,BR,suspended,benign,False,
b183bb0c-c69e-45ea-994d-607dcc71df68,3a4a1022-0744-4141-98f7-def7196f88e2,2024-05-24 14:44:48,savings,full,SG,active,benign,False,
ceedc1eb-516a-4ae2-bd30-8e202cb25efc,57f288ba-4d71-49cf-9fef-ae55af9344d9,2024-05-25 12:41:36,wallet,basic,BR,active,benign,False,
9dc716e1-46ac-452c-874d-1ce9c2ad9966,47dd368e-fc02-48ae-bd0a-1b71117a8e68,2021-03-09 10:26:10,current,basic,IN,closed,benign,False,
b0aee6bc-ae61-4752-b1ed-9a636a38d680,f383fded-2955-4641-906a-ca25fd8f1cdd,2019-06-28 01:01:46,savings,basic,US,suspended,benign,False,
27d78f5e-a34e-420b-9fda-2e46c711b8ec,9e2faa74-c60f-4222-bdd4-df5fde9b880f,2017-11-21 09:03:12,wallet,full,SG,suspended,benign,False,
bc5f8040-93b3-467a-906c-223877c9093c,1c8f3f36-9623-4490-9f85-3240f7382a88,2025-03-15 13:04:01,current,full,US,active,benign,False,
a98e231a-6ce2-4c6f-9903-d290a0f83165,375854f2-06de-4c81-81b5-6129c5cf3ed0,2017-07-31 11:12:26,savings,full,BR,closed,benign,False,
561ac75d-59e5-448e-8030-ef10034a9d7b,6497323c-215d-41a1-83bb-f613002a223a,2016-09-06 18:33:32,current,basic,UK,closed,benign,False,
eb00a3d8-f052-4973-afbb-ecfcddc3dfca,a50044a9-101f-43d3-919c-9896796e7828,2024-12-04 09:47:20,wallet,basic,US,suspended,benign,False,
669164ca-5d44-4108-be53-aba3c55776c5,b4b9a0ec-76e8-4c92-b697-97e2ce515e39,2022-09-22 16:07:27,current,full,US,closed,mule,True,1.0
f397d787-246d-4f3c-b1e8-cdd3e3b7f2ef,b7520c61-0112-4e03-b314-b0018558eb50,2017-08-06 02:19:38,savings,full,US,closed,benign,False,
5946a427-0106-4f32-aad1-c5faf9835521,0437ea3d-311d-4b74-a0ab-6cbd9be90b9d,2017-09-14 14:46:00,current,basic,SG,suspended,suspicious,False,
bad4bfa3-2442-4e9a-856d-5b9ee22bbbe6,1f71bef2-2cdc-4acf-9a1e-df8e3343de26,2025-03-23 07:22:21,wallet,basic,BR,suspended,mule,True,2.0
1c3ea1b1-0c9a-428f-ae2a-46e36bb8dc9c,c883ce07-79b1-48af-b4de-a30134fa84ce,2023-01-02 21:52:21,savings,basic,BR,suspended,benign,False,
55c5d28a-160c-407a-b2f5-57fed5a62340,e34d18f5-0ad8-45f0-bce8-9e959bede18a,2016-04-30 09:38:16,savings,full,SG,active,benign,False,
86e7851d-b22d-41b3-b869-540172cfa303,609f3f0b-8b73-4192-a43d-95572a36e2b6,2023-02-19 12:07:07,wallet,basic,US,suspended,benign,False,
ddba6f39-de61-43f0-8306-526884b34ce2,cd3e5fe5-29ed-44af-ab9e-f5a3c1708769,2019-07-15 01:39:14,current,full,US,closed,benign,False,
d7ef6857-ed3a-4583-a8c9-d9cb7909c7ce,cdf42824-abac-4833-9a9e-f767f306f2a6,2016-11-12 12:12:44,current,full,UK,active,benign,False,
a20fc1c9-e924-424d-9665-2e1b32a36af1,656db6db-090a-4e96-aa20-07e4f6ced922,2025-01-11 11:08:02,wallet,full,US,closed,benign,False,
802ac1e9-db53-4411-8657-2ad047a8b353,03cc72e2-63a9-4dd9-bee9-1a001c88904c,2019-02-07 13:26:25,savings,basic,IN,active,benign,False,
f8ec9c3d-82fa-41ae-829e-ec09de3107ab,f68f70e8-2f7e-459b-abdf-7224dcd98db8,2023-03-05 03:39:26,wallet,basic,US,suspended,suspicious,False,
891d2aee-638d-4107-b6c9-abf1ebaf9760,20f897b2-cf35-4536-9006-645e76d49cbe,2024-08-08 23:47:47,savings,basic,UK,closed,benign,False,
841e82d8-68f1-404f-af9f-8e27291b3eaa,5232aaa3-4864-487f-9818-6713fe04caa7,2016-04-24 05:50:03,savings,basic,IN,active,benign,False,
