Beneficiary ID,score_b,score_r,score_d,score_a,meta_prob,rule_risk_score,final_fraud_score
B100640,0.14143111,0.312144,0.49299166,0.4328141,0.4246609002530277,0.0,21.233045012651385
B100641,0.25197998,0.312144,0.35238475,0.19903615,0.05924598358611592,0.0,2.9622991793057962
B100642,0.29350033,0.312144,0.15692805,0.34206614,0.07115585720571899,0.2,13.55779286028595
B100643,0.25197998,0.312144,0.26437354,0.48349002,0.3149743722724446,0.0,15.74871861362223
B100644,0.09629103,0.312144,0.3585539,0.3286696,0.07952941266011763,0.2,13.976470633005883
B100645,0.24472217,0.312144,0.32437456,0.4043174,0.24471397518773955,0.2,22.235698759386977
B100646,0.26216152,0.312144,0.40006372,0.47331452,0.5321290433007992,0.4,46.60645216503996
B100647,0.26216152,0.312144,0.3873842,0.19961293,0.07885628356386987,0.2,13.942814178193494
B100648,0.25197998,0.312144,0.4059369,0.35656318,0.2776535874051968,0.0,13.88267937025984
B100649,0.2838266,0.312144,0.3888814,0.5526371,0.7113951185133671,0.2,45.56975592566835
B100650,0.3560967,0.312144,0.31909773,0.23795958,0.11594700052853585,0.2,15.797350026426793
B100651,0.09629103,0.312144,0.28612393,0.3402877,0.0549955455709786,0.2,12.74977727854893
B100652,0.23548879,0.312144,0.3087725,0.28263196,0.08317594865676768,0.2,14.158797432838385
B100653,0.25197998,0.312144,0.43149084,0.4529799,0.5252321277650742,0.4,46.26160638825371
B100654,0.24632137,0.312144,0.32532614,0.26156637,0.08208043691721628,0.2,14.104021845860814
B100655,0.28036457,0.312144,0.26034117,0.24182278,0.05491897427857686,0.2,12.745948713928842
B100656,0.9832913,0.9929214,0.36933115,0.30513212,0.994009640921397,0.8,89.70048204606985
B100657,0.09629103,0.312144,0.31061882,0.44272575,0.1494214382447024,0.4,27.471071912235125
B100658,0.9821483,0.312144,0.49136657,0.43527555,0.9902602650127414,0.0,49.51301325063707
B100659,0.36569253,0.312144,0.5440626,0.38758004,0.7206400711732416,0.4,56.03200355866208
B100660,0.3067159,0.312144,0.26861846,0.22834058,0.05968170740905988,0.2,12.984085370452995
B100661,0.09629103,0.312144,0.3565279,0.61298907,0.5332252321251042,0.4,46.66126160625521
B100662,0.2524325,0.312144,0.447566,0.3839272,0.3975814676348092,0.0,19.87907338174046
B100663,0.29350033,0.312144,0.3634099,0.3691541,0.2905350808202324,0.2,24.52675404101162
B100664,0.29350033,0.312144,0.38884714,0.5258566,0.6712774114741332,0.4,53.563870573706666
B100665,0.39137068,0.312144,0.38271543,0.2709127,0.25273775545107624,0.0,12.636887772553813
B100666,0.29350033,0.312144,0.44253343,0.4267912,0.5451330760166532,0.2,37.25665380083266
B100667,0.14143111,0.312144,0.1812221,0.30633566,0.026184704165890152,0.2,11.309235208294508
B100668,0.14143111,0.312144,0.48146626,0.29953414,0.16794039606222963,0.2,18.39701980311148
B100669,0.2524325,0.312144,0.16097885,0.27152827,0.031519970580975665,0.2,11.575998529048784
B100670,0.14143111,0.312144,0.32889327,0.2826515,0.05676892086846557,0.4,22.83844604342328
B100671,0.44845524,0.312144,0.39751968,0.4205176,0.6721611544040291,0.4,53.60805772020145
B100672,0.09629103,0.312144,0.085348524,0.3693906,0.018565744685963777,0.2,10.928287234298189
B100673,0.25197998,0.312144,0.41607055,0.3097283,0.21188350739259942,0.4,30.594175369629973
B100674,0.25197998,0.9929214,0.44557378,0.4136941,0.9133885516575333,0.8,85.66942758287666
B100675,0.14143111,0.312144,0.34517834,0.3135711,0.08201183812844112,0.2,14.100591906422055
B100676,0.09629103,0.312144,0.42787573,0.23162186,0.054419661711360284,0.0,2.7209830855680144
B100677,0.30863124,0.312144,0.23820475,0.24896725,0.059069635376736464,0.2,12.953481768836825
B100678,0.09629103,0.312144,0.3117357,0.35631162,0.07444109347072403,0.0,3.7220546735362015
B100679,0.29350033,0.312144,0.744693,0.469144,0.9345523742600856,0.4,66.72761871300428
B100680,0.29350033,0.312144,0.40773383,0.40114868,0.42704285843186807,0.2,31.352142921593405
B100681,0.22850613,0.312144,0.4526419,0.30883557,0.2304313788879764,0.4,31.52156894439882
B100682,0.26216152,0.312144,0.13909434,0.39953533,0.08698883128929703,0.2,14.349441564464852
B100683,0.2899557,0.312144,0.36914742,0.22522365,0.10084196129170954,0.0,5.042098064585477
B100684,0.29350033,0.312144,0.35320032,0.43369856,0.4075404086807575,0.2,30.377020434037878
B100685,0.24815002,0.312144,0.6026403,0.3339105,0.5438750363375056,0.2,37.19375181687528
B100686,0.1883822,0.312144,0.41165224,0.33746734,0.18805937774218476,0.4,29.40296888710924
B100687,0.26216152,0.312144,0.447566,0.35559458,0.3503810202625405,0.0,17.519051013127022
B100688,0.29350033,0.312144,0.40813044,0.3333076,0.2868811064264882,0.4,34.344055321324404
B100689,0.2736557,0.312144,0.39437318,0.36130425,0.2960516395478437,0.0,14.802581977392185
B100690,0.316958,0.312144,0.29061034,0.37101102,0.22399611244074832,0.4,31.19980562203742
B100691,0.99431086,0.9929214,0.46470627,0.6092058,0.9998181758819855,0.6,79.99090879409927
B100692,0.21239293,0.312144,0.51482207,0.3617984,0.40463611878187505,0.2,30.231805939093753
B100693,0.29350033,0.312144,0.23641512,0.4136941,0.20342855404053478,0.2,20.17142770202674
B100694,0.29350033,0.312144,0.33853814,0.34088337,0.21031491353498333,0.0,10.515745676749166
B100695,0.29350033,0.312144,0.2922931,0.2662375,0.08910632681359325,0.2,14.455316340679664
B100696,0.25197998,0.312144,0.35252503,0.4071245,0.2964756306828939,0.2,24.823781534144697
B100697,0.14143111,0.312144,0.46257144,0.34045985,0.2046632309714729,0.6,40.23316154857364
B100698,0.26216152,0.312144,0.24101311,0.36345625,0.12184824743613712,0.2,16.09241237180686
B100699,0.14143111,0.312144,0.36168543,0.36053598,0.13327730691227282,0.2,16.663865345613644
B100700,0.29350033,0.312144,0.29593685,0.33198273,0.15458075372510385,0.2,17.729037686255193
B100701,0.09629103,0.312144,0.2876495,0.32165796,0.04726928262368421,0.2,12.36346413118421
B100702,0.29350033,0.312144,0.303026,0.3045432,0.13004260033615758,0.4,26.50213001680788
B100703,0.29350033,0.312144,0.4009058,0.33700433,0.2835688951843981,0.2,24.178444759219904
B100704,0.37686598,0.312144,0.0,0.33681947,0.03857898717823793,0.2,11.928949358911897
B100705,0.334878,0.312144,0.22145437,0.43729755,0.26675031319482084,0.0,13.337515659741042
B100706,0.25197998,0.312144,0.13805115,0.3641629,0.060616502365628655,0.2,13.030825118281433
B100707,0.37262115,0.312144,0.38382944,0.28019348,0.2495122958293426,0.0,12.47561479146713
B100708,0.98827165,0.9929214,0.3247087,0.34769258,0.9946243115808202,0.0,49.73121557904101
B100709,0.2989366,0.312144,0.3913875,0.35933825,0.3192956585025681,0.4,35.964782925128404
B100710,0.26216152,0.312144,0.44112742,0.40417796,0.44562830794903446,0.2,32.281415397451724
B100711,0.9832913,0.9929214,0.24669187,0.45199808,0.9963295829436668,0.2,59.816479147183344
B100712,0.9821483,0.312144,0.33787578,0.29902428,0.9101544857866098,0.0,45.50772428933049
B100713,0.29350033,0.312144,0.19932072,0.35948703,0.10749063741957912,0.2,15.374531870978958
B100714,0.9946866,0.9929214,0.44329205,0.4031269,0.9986206443944683,0.6,79.93103221972342
B100715,0.29350033,0.312144,0.519412,0.2670444,0.3218146758102731,0.0,16.090733790513656
B100716,0.25197998,0.312144,0.318044,0.28711268,0.09988625835134383,0.0,4.994312917567192
B100717,0.29350033,0.312144,0.3117357,0.29181448,0.1238440083563922,0.2,16.19220041781961
B100718,0.25197998,0.312144,0.54823256,0.23822822,0.25888281887202563,0.2,22.944140943601283
B100719,0.28374135,0.312144,0.31390062,0.48459646,0.4406668264943724,0.0,22.03334132471862
B100720,0.14143111,0.312144,0.48057777,0.4435627,0.4276505800169438,0.4,41.38252900084719
B100721,0.25938213,0.312144,0.475677,0.5167464,0.7373558827867845,0.4,56.867794139339225
B100722,0.29350033,0.312144,0.13568717,0.43641707,0.13533026860790232,0.2,16.766513430395115
B100723,0.2770116,0.312144,0.24038248,0.44568357,0.24197936052312913,0.2,22.098968026156456
B100724,0.09629103,0.312144,0.3916653,0.373929,0.14107561052145043,0.2,17.053780526072522
B100725,0.14143111,0.312144,0.36786455,0.41709036,0.2119560442011883,0.4,30.597802210059417
B100726,0.29350033,0.312144,0.46578494,0.32722494,0.36190259995508633,0.4,38.09512999775432
B100727,0.14143111,0.312144,0.3324477,0.21843718,0.033181782317168174,0.0,1.6590891158584087
B100728,0.29350033,0.312144,0.29472497,0.37580994,0.2129298834161888,0.0,10.64649417080944
B100729,0.25197998,0.312144,0.21052565,0.25776923,0.038773116600603764,0.0,1.9386558300301882
B100730,0.26216152,0.312144,0.31587854,0.23822822,0.06912017335649746,0.0,3.4560086678248734
B100731,0.384944,0.312144,0.2808261,0.4517702,0.4562362393962927,0.2,32.811811969814634
B100732,0.29350033,0.312144,0.45170966,0.442921,0.5967151974573077,0.2,39.83575987286538
B100733,0.29350033,0.312144,0.35574034,0.49507236,0.5507711750002761,0.2,37.538558750013806
B100734,0.37262115,0.312144,0.4220578,0.44751024,0.6661828747427124,0.0,33.30914373713562
B100735,0.25197998,0.312144,0.45170966,0.417521,0.4793105057256945,0.2,33.96552528628472
B100736,0.25134477,0.312144,0.28102365,0.40469527,0.2002300401397538,0.0,10.011502006987689
B100737,0.09629103,0.312144,0.41506952,0.24830309,0.05779082708691477,0.2,12.88954135434574
B100738,0.9926111,0.9929214,0.3873842,0.5368478,0.999393139613898,0.6,79.9696569806949
B100739,0.26216152,0.312144,0.3489213,0.31055728,0.15300351330832107,0.2,17.650175665416054
B100740,0.19563328,0.312144,0.35860533,0.4095762,0.24433938922259774,0.2,22.21696946112989
B100741,0.25197998,0.312144,0.40254948,0.3612176,0.28149096061396883,0.0,14.074548030698441
B100742,0.9950088,0.9929214,0.35121763,0.68581885,0.9998026737143378,0.6,79.99013368571688
B100743,0.29350033,0.312144,0.47740722,0.2549247,0.24107506256967254,0.4,32.05375312848363
B100744,0.26216152,0.312144,0.40031603,0.43746096,0.4509313352375069,0.4,42.54656676187535
B100745,0.29350033,0.312144,0.3775326,0.31179017,0.21101955209600431,0.0,10.550977604800217
B100746,0.3425702,0.312144,0.39045417,0.38383642,0.4292898483081317,0.2,31.464492415406585
B100747,0.2776108,0.312144,0.2575781,0.19709578,0.035950704577544776,0.2,11.79753522887724
B100748,0.23817638,0.9929214,0.3029572,0.37872845,0.7248841843783733,0.4,56.24420921891866
B100749,0.09629103,0.312144,0.4171991,0.24896725,0.05893397751910938,0.4,22.94669887595547
B100750,0.25197998,0.312144,0.4519577,0.52659947,0.7139840171933248,0.2,45.69920085966624
B100751,0.17755324,0.312144,0.335309,0.34391233,0.11968045166915799,0.0,5.984022583457899
B100752,0.29350033,0.312144,0.54548055,0.33106712,0.5048748422422691,0.2,35.24374211211345
B100753,0.26216152,0.312144,0.2117402,0.35539222,0.09524144252348621,0.2,14.762072126174312
B100754,0.27073812,0.312144,0.4623459,0.40556362,0.49781916650061914,0.2,34.89095832503096
B100755,0.26216152,0.312144,0.40813044,0.31708193,0.22410442596087252,0.2,21.205221298043625
B100756,0.37000328,0.312144,0.0,0.46863088,0.11381389829131393,0.2,15.690694914565698
B100757,0.27073812,0.312144,0.40630412,0.32448387,0.2429025190101845,0.6,42.14512595050922
B100758,0.14143111,0.312144,0.34255648,0.25587964,0.049256800828032986,0.2,12.46284004140165
B100759,0.25197998,0.312144,0.54548055,0.4071245,0.615671959566495,0.4,50.78359797832475
B100760,0.25197998,0.312144,0.32532614,0.5519102,0.5669813342882317,0.2,38.349066714411585
B100761,0.31978244,0.312144,0.38574585,0.399774,0.4243305322171949,0.2,31.216526610859745
B100762,0.33190244,0.312144,0.41355118,0.40247077,0.4957183955852934,0.2,34.785919779264674
B100763,0.9832913,0.9929214,0.3814051,0.32794288,0.9955190045908927,0.6,79.77595022954463
B100764,0.29350033,0.312144,0.17595209,0.35397017,0.08877163994077532,0.2,14.438581997038765
B100765,0.99528694,0.9929214,0.36933115,0.33291838,0.9956594541726812,0.8,89.78297270863406
B100766,0.09629103,0.312144,0.37743896,0.28364587,0.06127582522104637,0.0,3.0637912610523186
B100767,0.9946866,0.9929214,0.17595209,0.3978747,0.9908668545606883,0.6,79.54334272803442
B100768,0.25197998,0.312144,0.3916653,0.44349685,0.4350733934147123,0.2,31.75366967073562
B100769,0.26216152,0.312144,0.4214322,0.5902115,0.793124077168648,0.0,39.6562038584324
B100770,0.9937902,0.9929214,0.37971404,0.3824468,0.9974027796826056,0.6,79.87013898413028
B100771,0.25376618,0.312144,0.36409482,0.45089453,0.4075746090577987,0.0,20.378730452889933
B100772,0.2741927,0.312144,0.40841,0.21815814,0.11176540472900358,0.2,15.58827023645018
B100773,0.14143111,0.312144,0.4623459,0.2857096,0.13483852995067022,0.4,26.741926497533512
B100774,0.26216152,0.312144,0.2808261,0.1874682,0.035355310870309874,0.2,11.767765543515495
B100775,0.25197998,0.312144,0.22312184,0.42716637,0.17126455336394705,0.4,28.563227668197356
B100776,0.3103051,0.312144,0.29788366,0.21745303,0.06703910015138377,0.0,3.3519550075691886
B100777,0.29350033,0.312144,0.46605968,0.40735176,0.5414930007776554,0.0,27.07465003888277
B100778,0.14143111,0.312144,0.30153766,0.12803072,0.011993231874613808,0.0,0.5996615937306904
B100779,0.31733942,0.312144,0.3125844,0.34088337,0.20370501484062112,0.4,30.185250742031055
B100780,0.98827165,0.9929214,0.47088072,0.43950492,0.9991507661130612,0.6,79.95753830565306
B100781,0.29350033,0.312144,0.406693,0.34206614,0.3014165780275399,0.2,25.070828901376995
B100782,0.14143111,0.312144,0.39307135,0.2962087,0.09600733826369007,0.4,24.800366913184504
B100783,0.9821483,0.312144,0.27254608,0.53652954,0.9825680039913575,0.2,59.12840019956788
B100784,0.29350033,0.312144,0.3990121,0.29794416,0.21474500308420347,0.2,20.737250154210173
B100785,0.31308502,0.312144,0.25403795,0.37411177,0.18392808794159027,0.2,19.196404397079515
B100786,0.26216152,0.312144,0.2495218,0.40556362,0.17774331933463963,0.2,18.887165966731985
B100787,0.32401046,0.312144,0.4570013,0.40114868,0.5561051704293558,0.4,47.80525852146779
B100788,0.14143111,0.312144,0.33272955,0.3732368,0.12382278913646873,0.2,16.191139456823436
B100789,0.14143111,0.312144,0.47265154,0.37891233,0.2815949885861511,0.4,34.07974942930756
B100790,0.09629103,0.312144,0.3378422,0.30783075,0.058285119174022224,0.2,12.914255958701112
B100791,0.26216152,0.312144,0.28612393,0.4648887,0.32371310251288443,0.2,26.185655125644224
B100792,0.09629103,0.312144,0.5358382,0.5892062,0.7607652185424909,0.2,48.03826092712454
B100793,0.14143111,0.312144,0.46345833,0.359811,0.2360275269938794,0.2,21.80137634969397
B100794,0.14143111,0.312144,0.49972358,0.39801383,0.36012738128283855,0.2,28.00636906414193
B100795,0.27974677,0.312144,0.48057777,0.37012267,0.4617070808891231,0.4,43.08535404445616
B100796,0.14143111,0.312144,0.53704137,0.34014305,0.3004994757183069,0.2,25.024973785915343
B100797,0.3169946,0.312144,0.4060086,0.5204327,0.7151528290407021,0.4,55.7576414520351
B100798,0.25844422,0.312144,0.378694,0.34990254,0.23727214940445424,0.2,21.86360747022271
B100799,0.2762139,0.312144,0.3016501,0.42307767,0.28314568050395983,0.2,24.157284025197992
B100800,0.29350033,0.312144,0.33897787,0.4028899,0.31998150407645315,0.4,35.99907520382266
B100801,0.26287684,0.312144,0.2672867,0.42342234,0.22416874820400262,0.2,21.208437410200133
B100802,0.29055017,0.312144,0.27039984,0.30786836,0.10781489995568375,0.2,15.39074499778419
B100803,0.29350033,0.312144,0.25237188,0.24225403,0.056261195341455364,0.2,12.813059767072769
B100804,0.28967348,0.312144,0.46882945,0.34778833,0.4059656949615428,0.0,20.29828474807714
B100805,0.26216152,0.312144,0.47740722,0.29164156,0.2699753694020443,0.4,33.49876847010221
B100806,0.26145926,0.312144,0.43123245,0.2532176,0.1585278642742981,0.2,17.926393213714906
B100807,0.26428738,0.312144,0.4034954,0.54014325,0.6846067392655446,0.4,54.23033696327724
B100808,0.26216152,0.312144,0.3639579,0.24225314,0.09701848867268445,0.0,4.850924433634223
B100809,0.25197998,0.312144,0.32272214,0.20713721,0.0523367209984517,0.0,2.616836049922585
B100810,0.29350033,0.312144,0.39437318,0.4631815,0.5448736535495919,0.4,47.2436826774796
B100811,0.29350033,0.312144,0.29593685,0.3470351,0.17340489104072776,0.2,18.67024455203639
B100812,0.9929236,0.9929214,0.23641512,0.3719111,0.992291934247444,0.6,79.6145967123722
B100813,0.25197998,0.312144,0.2940322,0.4145034,0.23119626115081554,0.2,21.55981305754078
B100814,0.32027185,0.312144,0.26666275,0.34949094,0.1700362884589699,0.2,18.501814422948495
B100815,0.09629103,0.312144,0.3072184,0.4594291,0.16656432939793175,0.2,18.32821646989659
B100816,0.29350033,0.312144,0.31909773,0.34624436,0.19645185760005862,0.2,19.822592880002933
B100817,0.26216152,0.312144,0.15191537,0.373929,0.07613700575192607,0.2,13.806850287596303
B100818,0.31329647,0.312144,0.36335474,0.494967,0.5917571483651122,0.4,49.58785741825561
B100819,0.994609,0.9929214,0.3396208,0.52106637,0.9990361862426314,0.6,79.95180931213157
B100820,0.27019766,0.312144,0.38252094,0.22404036,0.09782340138026595,0.2,14.891170069013299
B100821,0.29145974,0.312144,0.22145437,0.46315357,0.26329850034514407,0.0,13.164925017257204
B100822,0.99397403,0.9929214,0.531461,0.5307281,0.9997650226263429,0.6,79.98825113131714
B100823,0.09629103,0.312144,0.3782725,0.373929,0.13021373665504982,0.4,26.510686832752494
B100824,0.26216152,0.312144,0.34701213,0.28364587,0.12237245377033028,0.2,16.118622688516517
B100825,0.23852892,0.312144,0.13661979,0.34215435,0.046083195633275564,0.4,22.304159781663778
B100826,0.14143111,0.312144,0.48057777,0.40171424,0.3377078985284469,0.4,36.88539492642234
B100827,0.35465592,0.312144,0.35086352,0.31645358,0.24912053484290927,0.2,22.45602674214546
B100828,0.09629103,0.312144,0.24960823,0.21139427,0.01374201010106176,0.4,20.68710050505309
B100829,0.36515856,0.312144,0.31355727,0.2694134,0.15064127978879158,0.0,7.532063989439579
B100830,0.46900827,0.312144,0.46075487,0.4517702,0.8265075817814775,0.2,51.32537908907388
B100831,0.3103051,0.312144,0.39271486,0.33019206,0.2793915465739621,0.4,33.96957732869811
B100832,0.25197998,0.312144,0.34869307,0.3770838,0.23777222662839065,0.2,21.888611331419533
B100833,0.09629103,0.312144,0.39664114,0.4310612,0.22264397343452952,0.4,31.132198671726474
B100834,0.14143111,0.312144,0.4632388,0.36191326,0.23922945223650585,0.4,31.961472611825293
B100835,0.09629103,0.312144,0.4009933,0.17588705,0.027923095933006563,0.2,11.396154796650329
B100836,0.26216152,0.312144,0.39373022,0.39112756,0.3395015818079452,0.0,16.97507909039726
B100837,0.17915015,0.312144,0.46882945,0.4328141,0.43772330979153057,0.0,21.886165489576527
B100838,0.25301167,0.312144,0.35853148,0.4144119,0.3208204199093464,0.0,16.04102099546732
B100839,0.14143111,0.312144,0.2564914,0.34110522,0.05854165681593084,0.2,12.927082840796542
B100840,0.27241042,0.312144,0.2469357,0.3705608,0.1407248313065466,0.2,17.03624156532733
B100841,0.14143111,0.312144,0.4111243,0.24695154,0.0712803985810759,0.0,3.5640199290537953
B100842,0.09629103,0.312144,0.59023905,0.5368478,0.7417956545686571,0.2,47.08978272843286
B100843,0.2817811,0.312144,0.32542518,0.27664432,0.11216746545642854,0.0,5.608373272821427
B100844,0.26203036,0.312144,0.15547843,0.3272717,0.05224631378997918,0.0,2.612315689498959
B100845,0.26216152,0.312144,0.34473023,0.23798954,0.0829599208382299,0.2,14.147996041911496
B100846,0.9912621,0.312144,0.4430399,0.5863311,0.996730157202232,0.4,69.8365078601116
B100847,0.33445624,0.312144,0.3789958,0.28201377,0.2073242851383685,0.2,20.366214256918425
B100848,0.99125564,0.312144,0.29061034,0.38139293,0.9423340184252184,0.2,57.11670092126092
B100849,0.09629103,0.312144,0.22145437,0.39573312,0.05812586574594237,0.0,2.9062932872971183
B100850,0.29350033,0.312144,0.15170276,0.29971933,0.047794864536016946,0.2,12.389743226800848
B100851,0.14143111,0.312144,0.42919123,0.3912194,0.24509113722072712,0.0,12.254556861036356
B100852,0.32401046,0.312144,0.40006372,0.24159443,0.16445859633058402,0.2,18.222929816529202
B100853,0.09629103,0.312144,0.15692805,0.6007246,0.2042050329006854,0.2,20.210251645034273
B100854,0.26216152,0.312144,0.38011092,0.24225314,0.1072625396798641,0.2,15.363126983993206
B100855,0.29350033,0.312144,0.40773383,0.27076262,0.18476836754547726,0.0,9.238418377273863
B100856,0.09629103,0.312144,0.36093208,0.40760434,0.15295439795648422,0.2,17.64771989782421
B100857,0.09629103,0.312144,0.36486286,0.46244612,0.2343878467509573,0.0,11.719392337547866
B100858,0.2531938,0.312144,0.46620643,0.3826691,0.427125805789812,0.4,41.3562902894906
B100859,0.35465592,0.312144,0.3019196,0.22482362,0.0929091520605751,0.2,14.645457603028756
B100860,0.9912545,0.9929214,0.32277834,0.4876999,0.9985030703164633,0.8,89.92515351582317
B100861,0.25197998,0.312144,0.37507325,0.37224633,0.26375657620835663,0.2,23.187828810417834
B100862,0.30336502,0.312144,0.34528834,0.3763016,0.2900217127588077,0.0,14.501085637940387
B100863,0.25197998,0.312144,0.29455546,0.3371007,0.12958369147458512,0.2,16.479184573729256
B100864,0.14143111,0.312144,0.263912,0.32434306,0.0531824520224017,0.0,2.659122601120085
B100865,0.09629103,0.312144,0.37743896,0.3402877,0.09867905891822454,0.0,4.933952945911227
B100866,0.2269669,0.312144,0.44253343,0.3830365,0.3526604119495029,0.4,37.633020597475145
B100867,0.99391466,0.9929214,0.4623459,0.3792965,0.9984906029034633,0.2,59.92453014517316
B100868,0.14143111,0.312144,0.4371236,0.43176854,0.33184514875679494,0.6,46.59225743783975
B100869,0.29350033,0.312144,0.2974723,0.38740852,0.2346129117427608,0.2,21.730645587138042
B100870,0.994609,0.9929214,0.37377584,0.54704237,0.9993995219664488,0.8,89.96997609832245
B100871,0.9821483,0.312144,0.4059516,0.41542652,0.9791516598092871,0.2,58.95758299046435
B100872,0.14143111,0.312144,0.5038373,0.33366284,0.24344654887215927,0.0,12.172327443607964
B100873,0.9821483,0.312144,0.5091752,0.44297984,0.9919606902274795,0.4,69.59803451137397
B100874,0.26216152,0.312144,0.3324477,0.31059325,0.13884536059083813,0.0,6.942268029541906
B100875,0.29350033,0.312144,0.2854131,0.19028503,0.04454593383850326,0.2,12.227296691925163
B100876,0.25197998,0.312144,0.42919123,0.3591199,0.316077965115579,0.4,35.803898255778954
B100877,0.26216152,0.312144,0.22145437,0.65211636,0.6283411497498032,0.2,41.41705748749016
B100878,0.14143111,0.312144,0.3191807,0.2915603,0.05752985949324626,0.2,12.876492974662312
B100879,0.25197998,0.312144,0.3324477,0.38486937,0.23036070092901198,0.2,21.5180350464506
B100880,0.25278643,0.312144,0.24800171,0.2641537,0.05274376662254213,0.0,2.6371883311271067
B100881,0.25197998,0.312144,0.1813681,0.2694134,0.035367423109084646,0.4,21.768371155454233
B100882,0.26216152,0.312144,0.42945474,0.37770963,0.3680036156339331,0.2,28.400180781696655
B100883,0.29350033,0.312144,0.30714923,0.27906206,0.10864148187201603,0.2,15.4320740936008
B100884,0.26110518,0.312144,0.15845868,0.3366022,0.05744753637706422,0.2,12.872376818853212
B100885,0.26216152,0.312144,0.3378422,0.46932963,0.4162236068253373,0.2,30.811180341266862
B100886,0.25197998,0.312144,0.491367,0.27152827,0.24208377242205548,0.2,22.104188621102775
B100887,0.26216152,0.312144,0.35860533,0.39831522,0.3009086249096995,0.2,25.045431245484973
B100888,0.3476168,0.312144,0.25403795,0.3508773,0.18238900547714923,0.2,19.119450273857463
B100889,0.26438934,0.312144,0.5183863,0.3461871,0.4501363498340887,0.2,32.50681749170443
B100890,0.9903047,0.312144,0.39307135,0.5040458,0.9902148547056235,0.2,59.51074273528118
B100891,0.29350033,0.312144,0.41787216,0.45791215,0.5730961037697123,0.4,48.65480518848562
B100892,0.23514332,0.312144,0.32681653,0.39452603,0.22175054856646623,0.4,31.087527428323313
B100893,0.22822084,0.312144,0.26830995,0.30552447,0.0749205758723712,0.0,3.74602879361856
B100894,0.26216152,0.312144,0.3215411,0.3289752,0.15026003035623503,0.2,17.51300151781175
B100895,0.29350033,0.312144,0.40627939,0.34056416,0.29793783600590446,0.2,24.896891800295222
B100896,0.99477553,0.9929214,0.42652887,0.33821043,0.9972034599971044,0.4,69.86017299985522
B100897,0.3883392,0.312144,0.40119243,0.6419918,0.9178954942096951,0.4,65.89477471048475
B100898,0.29350033,0.312144,0.19356406,0.42803824,0.17790732819727753,0.2,18.89536640986388
B100899,0.14143111,0.312144,0.335309,0.31596676,0.07858358218889124,0.0,3.929179109444562
B100900,0.25197998,0.312144,0.25420505,0.31874257,0.08694634606845332,0.2,14.347317303422665
B100901,0.30352753,0.312144,0.1918131,0.21409312,0.031145485395768065,0.2,11.557274269788403
B100902,0.25197998,0.312144,0.45294312,0.2916488,0.2273211594014881,0.2,21.366057970074404
B100903,0.29350033,0.312144,0.37743896,0.29173425,0.18204519415613132,0.0,9.102259707806565
B100904,0.24062437,0.312144,0.39664114,0.34437883,0.23181635992541713,0.4,31.590817996270857
B100905,0.26216152,0.312144,0.2016484,0.1504857,0.014892125464067306,0.2,10.744606273203367
B100906,0.29350033,0.312144,0.44253343,0.307232,0.2868838180533912,0.2,24.34419090266956
B100907,0.29350033,0.312144,0.2808261,0.295852,0.10587664078213949,0.2,15.293832039106976
B100908,0.98827165,0.9929214,0.38826802,0.3413533,0.9963247950410987,0.6,79.81623975205494
B100909,0.29350033,0.312144,0.19253498,0.41395527,0.1589192394705374,0.2,17.94596197352687
B100910,0.43772584,0.312144,0.54548055,0.3393949,0.7188100699654643,0.6,65.9405034982732
B100911,0.9952626,0.9929214,0.48379707,0.41963518,0.9991062272141005,0.8,89.95531136070502
B100912,0.29350033,0.312144,0.2729547,0.30910388,0.11234068791729272,0.2,15.617034395864637
B100913,0.25197998,0.312144,0.29840153,0.323202,0.1186868168587145,0.0,5.934340842935725
B100914,0.09629103,0.312144,0.46470627,0.22462106,0.0651249834672878,0.2,13.25624917336439
B100915,0.09629103,0.312144,0.3814051,0.31661144,0.08311869561843413,0.2,14.155934780921708
B100916,0.25197998,0.312144,0.15547843,0.3355259,0.05307518255605302,0.0,2.653759127802651
B100917,0.14143111,0.312144,0.30153766,0.36354777,0.09440110814999332,0.2,14.720055407499666
B100918,0.14143111,0.312144,0.4009058,0.4136941,0.24684320463323955,0.4,32.34216023166198
B100919,0.24312855,0.312144,0.43242314,0.29953414,0.2066474762541274,0.2,20.332373812706372
B100920,0.29350033,0.312144,0.44532242,0.34045985,0.3571189606958418,0.0,17.855948034792092
B100921,0.26216152,0.312144,0.394947,0.33689076,0.24007197764296723,0.4,32.00359888214837
B100922,0.24042277,0.312144,0.35874552,0.22128026,0.07008224668877377,0.2,13.50411233443869
B100923,0.25197998,0.312144,0.20366323,0.22493044,0.027711700160092837,0.2,11.385585008004643
B100924,0.2798586,0.312144,0.37377584,0.48906106,0.5483432511051128,0.2,37.41716255525564
B100925,0.29350033,0.312144,0.5595741,0.23931836,0.32725122328880474,0.4,36.36256116444024
B100926,0.99093086,0.312144,0.41088876,0.45886236,0.9870227025495885,0.2,59.351135127479424
B100927,0.09629103,0.312144,0.32272214,0.3480583,0.07448783847099946,0.0,3.724391923549973
B100928,0.25197998,0.312144,0.29061034,0.35945165,0.15085897743058913,0.2,17.542948871529457
B100929,0.17025031,0.312144,0.3679972,0.31596676,0.11233846074689564,0.2,15.616923037344781
